"Temp1","Temp2","Temp3","Temp4","target"
39.173878219095,32.281414866304,39.0564944515046,37.5510072648926,"1"
27.7972363412268,37.8052048157342,21.1130156578561,35.6679055980648,"1"
30.4014722441928,44.2070184395963,38.7967025585172,33.7687096133787,"1"
45.4166382857674,20.8708522488174,39.6543901777217,28.4362069042922,"0"
26.4058324441281,33.8407862523937,32.2667026963108,32.0044694445798,"1"
29.5759903356642,41.8883741221971,28.8720678264771,43.4419409484925,"1"
22.5340413032059,24.6347085175101,24.6295451325525,30.9827981715697,"0"
44.7519190232203,39.8635949939503,39.9870024810111,43.8461191057027,"1"
28.6207961008273,46.9191094550385,41.3854661248291,31.8680319017597,"1"
36.8628367498111,29.7315038930098,32.8950985270995,27.1947939005177,"0"
26.9261285244793,44.3404407334359,33.8557065728054,36.7071436565642,"1"
46.4623103851407,36.8119958319654,39.5488524137256,42.5349646335883,"1"
45.140943819148,23.036335695556,48.4254484557145,29.8903546185647,"0"
29.2854895427401,36.8408795678976,30.9806830783317,26.9876554013663,"0"
43.7871430469912,38.0843044213418,37.320225373705,44.8720143700439,"1"
33.0568605733885,43.4251064608456,28.9093731171326,42.9768126896554,"1"
26.1176894395648,36.3904759731711,36.5834550695223,38.9481558662388,"1"
26.5625817097994,21.7631523513732,20.4862973293026,29.3845652974474,"0"
48.3464071329782,27.5483040531147,44.406796901808,34.3814741236113,"0"
35.3765319831195,21.5090075746652,32.9778139339412,34.79522629849,"0"
41.7474356580328,32.5418345677593,47.0497053566993,46.8537098306295,"1"
30.551499570397,28.7891413231,27.1463053119905,34.000114506203,"0"
44.6080496167761,38.5961789889206,35.835393863568,39.3453515887991,"1"
23.9181927941589,33.1277857838376,37.1777614343275,37.1680327993041,"1"
33.41214430749,39.1032219718989,53.3269821307183,48.1175271102766,"1"
30.7289078464237,41.7234618667759,20.4660547753884,43.9284489044829,"1"
27.6881301262196,36.3832331335171,24.7736773743929,47.4930726768757,"1"
29.2362585183859,25.4126510518159,25.1727893583159,25.6279655554787,"0"
28.3305206127734,35.6106070020811,44.1607744805125,35.7591795050639,"1"
37.5421801581037,27.078793441777,14.5587610852938,24.0259465340444,"0"
46.6186397405444,29.226171264001,49.5128736377733,30.7519109305826,"0"
22.5475044131121,40.0005241999645,34.4489542519972,25.9272064426281,"0"
39.7834924098278,28.2985196986992,33.7883508860442,31.4149692209107,"1"
34.4744916196344,33.1959108941403,36.3382750276076,25.8689254572498,"0"
39.5022627126317,34.175376988691,40.2819418515297,31.1267806976749,"1"
19.4080455986721,31.9570201774052,34.0939468085488,30.5226741022303,"0"
34.4310272138641,21.4411987449258,38.0761323003284,33.1487982708355,"0"
33.0223532868305,32.7292229830021,39.5885262593309,47.5449572816063,"1"
22.0023580184738,47.973726807349,20.0020331034958,50.9494355000823,"1"
41.6729209600432,27.3309489265178,30.1457659144563,32.1899777240719,"1"
43.5736805778527,35.0047463729179,44.5669823097689,29.6505406941956,"0"
22.9325346842669,28.6170379548946,42.0810020210124,34.9190324921969,"0"
32.9513106712349,27.0790636644735,37.6890739171587,32.5006652286892,"0"
26.3967331476489,41.6569350867738,32.8155488201613,34.8751324532286,"1"
43.3916195276588,41.2380590969711,35.7921203469292,37.1127684887825,"1"
30.9438962896738,26.2946838188834,25.1837773197331,34.2334750561901,"0"
29.4546574862716,41.6278302614831,15.9589424592084,34.962031544139,"1"
33.9175616096574,30.7447386788118,36.5326832403559,42.0299670794358,"1"
38.0395830681794,48.7973754885379,39.4000664132408,27.743068510842,"0"
34.0281370906315,29.1389201512047,18.7613762079688,38.9918663794326,"0"
31.1119490622919,33.3629399137138,23.5052613331628,37.0386282997553,"1"
29.0634557264761,50.6881534343161,18.021793426507,25.5222642646849,"0"
32.5269057590243,33.4201814153524,36.9503431605762,33.234637742338,"0"
32.075697589308,37.5905643910595,48.7753380274881,24.27080739566,"0"
34.2735377859544,13.2789898902358,32.9632157631689,28.8367362745007,"0"
40.1100438875399,40.3290975841293,40.7642909304475,44.1801942993308,"1"
41.5866302593034,26.6402367790593,39.7191084652153,31.9587244361609,"0"
32.8310370841121,21.8701149756284,5.82810867841861,27.7167720782772,"0"
25.7688800397024,44.7824538096029,30.6119608701554,47.5769801059965,"1"
31.7949951734897,41.467602867657,57.0537936484883,34.7591085156884,"1"
22.6370185047825,39.6534293608543,21.4291860578427,40.5822121460665,"1"
38.6629155424731,28.8402176573622,42.0097482560009,33.8823468798657,"0"
47.8318201395595,44.6151609612519,49.9273545362809,49.3959703910132,"1"
28.3539605632449,43.2599523547576,29.1817708320301,41.0823347329926,"1"
27.1765080939164,34.2881296924711,37.6143361908341,29.1806796244574,"1"
38.7395939703963,31.3460683657349,44.0652225028139,23.7407227324148,"0"
38.0556196798288,48.8896930696994,44.1309301030923,40.9432572469673,"1"
28.1120425243607,37.1987620948962,30.4823323761277,30.5155074969639,"0"
29.1098958384629,27.1277580317702,35.6435779155513,24.1849770325899,"0"
27.4997350986321,42.1298913654528,27.2292275080788,36.5742247848419,"1"
32.3712011777475,31.5716238638476,16.0747182954137,30.1343557774517,"0"
42.7655214095945,20.9209061978336,38.9969542233077,34.6577671683135,"0"
29.0254868654913,36.3796556549519,42.8968519886558,27.6824423940096,"0"
44.0735836992463,37.1898282124656,40.6146819420108,37.2138054999011,"1"
25.7458594970063,43.7318895608877,33.8601514189427,51.75435840383,"1"
36.0282504424933,18.3881763228401,32.8624499453478,28.9575500803858,"0"
30.8988291242135,43.4166651752407,34.5135766346267,33.2847328739609,"1"
25.5772546484383,45.3500213992037,22.7849916172218,49.5201569581254,"1"
37.4170962078939,36.931434630689,38.029698038762,44.2478134556863,"1"
39.3819166881932,37.8284416867805,38.6492493481506,34.1266080889082,"1"
34.0561671574184,48.2334636640851,38.8608328765179,36.5696306826106,"1"
53.0194157869346,23.836531631152,47.0340077048422,27.1182188773071,"0"
32.7617124190274,38.4044390452024,9.41473242419832,38.4944818031725,"1"
30.5853246627304,43.7752500131402,32.7668099238659,48.8359061368895,"1"
29.4909157595662,36.1315860006825,39.3092525767689,52.0989950528423,"1"
42.0941321959262,37.9074670360974,40.6208608326761,38.7198304508282,"1"
28.9990105364614,31.0028997344686,32.4718316773574,40.9180954679669,"1"
28.5452120420169,37.1684809816149,19.5968800955479,30.6109118588501,"0"
39.1359646933928,25.8381340610898,34.2080695209078,32.8033471999489,"0"
22.5458919407568,28.5147618293822,21.3665646926324,38.8569920898346,"1"
29.727609232442,37.5048215308454,6.06153605670073,24.163270369586,"0"
30.4904682261886,43.681831429574,22.0478852090249,33.6169310385294,"1"
43.9093145501722,40.0204640672887,31.1165890881057,33.3725806253408,"1"
30.9751460602443,41.3960454615407,29.239486182053,40.2020029013854,"1"
30.1060303237282,47.8950364066374,28.1536182732819,41.7023480304231,"1"
26.2974380314766,41.2077647563842,32.6447569436785,47.9112535352647,"1"
34.2367914144784,23.2967513767366,28.763976505755,25.3756534528885,"0"
30.907133356008,41.3786093251054,30.5968901096569,23.5135911900649,"0"
27.1231139511106,43.8013077492218,35.6420355220327,28.9087446099381,"0"
39.3320583791979,38.0436384400234,29.5803365286545,34.8434385052482,"0"
42.8385265500453,36.3129076124624,40.8820715094864,27.4423874893183,"0"
31.9436783711963,50.1996989382352,33.2970719657924,39.5125289008484,"1"
28.0301823416662,34.0565651194663,31.4956860184737,22.2348936555405,"0"
36.6222281734139,28.0420937928087,34.4412816017826,39.6797620745667,"1"
42.9021410870632,26.7784103565093,38.2131431181373,25.325690446373,"0"
33.2284423589201,32.130344836646,32.59320057888,37.345449527488,"1"
35.5838967830603,35.5122187075771,41.4285741147333,35.877347299987,"1"
28.4690254426358,28.6004779023237,30.4779510807673,26.7645170548681,"0"
32.9717497184401,42.5814505401353,44.0024406333424,43.6574317572882,"1"
21.8629228340732,44.6633638619784,43.5847762371265,42.3833797605582,"1"
41.1309439175167,25.2625066596203,43.3568948164005,27.7491844808438,"0"
26.4991201357008,26.5653403827925,27.2972458869589,32.6106061137573,"0"
27.9643724242292,38.7747283346583,37.4475686161558,30.1464634418949,"0"
31.1194273875311,49.2611699217225,25.5239981998931,47.4947021439854,"1"
26.4233838073722,31.8846287971576,34.0304016643816,27.7420366162392,"0"
38.3301079002606,16.3925143582722,30.0286773284937,33.5775786328626,"0"
41.163663894384,45.6166629973619,39.7445291816814,36.9474670797068,"1"
33.0390625245978,39.2656293618744,43.9636684301989,28.3081977209267,"1"
31.7834019320898,38.4080791419007,18.3463036839717,35.58898815058,"1"
35.3147912392171,25.7299885277922,22.3815931481274,27.8682752882477,"0"
36.3611805763947,30.0503043124503,39.6454967382987,37.4635086598087,"0"
23.4175455758533,36.8953814051797,31.2587925949093,46.4375692967987,"1"
32.0353739274999,39.4989811775954,28.2265682884926,34.8368700793054,"1"
43.0082693783847,24.7247816928262,46.0348161739711,15.8362201603577,"0"
33.8002478041666,39.4858785554904,31.5416775662316,47.0745389312583,"1"
26.0179223449398,49.3486943437392,34.1175627174045,26.1743959245857,"0"
36.5708987895486,36.0029848317146,37.9513491975561,39.0078715092033,"1"
31.0467946758212,41.8258010707834,19.2232444647072,47.0702857752686,"1"
41.7145050710841,36.0713824383141,37.204341212816,32.5721250119187,"0"
46.3310474323225,31.6792511881194,50.5432607335564,37.3503602072799,"1"
23.640027200242,42.031492764189,31.5332929738387,42.4025542548105,"1"
39.1684820097806,31.3824115100849,30.9782044163676,28.9922458991684,"0"
40.2244018852779,36.4153178046831,33.3505410576339,39.9243551768622,"1"
32.6119584174261,26.6810067785925,36.7211549721723,27.5468527824767,"0"
30.0255138378923,17.4281972215401,21.8309550618901,26.6630007196443,"0"
27.743068510842,36.0841922632158,48.7973754885379,30.8316574834433,"0"
40.4632370306042,39.0233928181988,43.2318928769749,24.4732363380344,"0"
29.1547633027952,47.4812717760251,35.6903868980656,41.7130099960377,"1"
32.2642357688927,32.6108781179692,38.7541029688127,41.3409314164058,"1"
37.0902777417486,40.6946217556963,39.9718614096016,41.5414368803746,"1"
35.7212404860676,22.6612834622277,34.2798897896164,28.6115954325886,"0"
37.7170800736007,29.5893172755571,37.4717702496868,33.1702688700357,"1"
41.2138923307496,36.915584850922,35.779866042088,27.6817052807496,"0"
29.2186274687533,43.6804771614107,31.6468657965823,30.8505701573694,"1"
45.9631035260747,31.6397685877886,47.3931439169247,38.8833714178293,"1"
32.335511362837,39.8107980257768,45.8942892607801,39.6983295568023,"1"
26.3596597550478,42.611863490628,27.0681061241366,38.5298575359366,"1"
46.3715294114612,20.0530943852309,34.429700290391,30.0860463219676,"0"
39.8286507837201,28.3782157837718,43.4261702327713,31.0902981500406,"0"
26.5244732163983,42.5230721306552,38.0151241535694,43.1143397321223,"1"
33.6893175319241,31.4363026620387,36.4736919303649,25.1943402117646,"0"
33.5648553219749,34.8038524478268,15.3700938694237,27.000012251509,"0"
33.681700481619,33.5528649391486,44.2884008332417,38.2484747153178,"1"
36.2032739706346,34.8066573387934,36.2365013723004,41.0949237571626,"1"
28.1345927006812,31.2532256029848,34.1344423909798,37.6100676552626,"1"
40.6863200814655,40.3678365023806,32.2391405871461,27.0919552635186,"0"
55.3645941240544,47.5472736487637,43.9318784567782,55.4652960253684,"1"
45.2263983029886,37.2604790901953,38.809111354362,28.3046524470313,"0"
28.5405986528163,21.1130156578561,25.8930468497134,27.7972363412268,"0"
37.154776466453,39.4197157629415,38.0568462370386,23.9165847674156,"0"
38.0515483340251,18.7884344355185,27.4481238596676,41.3411650239101,"1"
41.5006695036595,41.1987716694347,36.9805757881039,39.4093487955094,"1"
34.9387445368519,41.7188214389934,26.6652726538866,45.6919561516938,"1"
31.9010792949455,28.8415082814331,29.5581034581819,34.7394410350323,"0"
42.6048875429596,38.4377573444543,49.5427617658601,44.8848492933539,"1"
38.7843879138959,44.5278984087306,39.4802549968463,32.1686764367741,"1"
43.7433297913904,41.0915037936382,49.4304781997573,39.0604239071675,"1"
26.0864320835089,33.8794185858768,34.4808387845347,37.2661613916848,"1"
41.8003325658107,32.9186927583674,42.3730141796579,34.1852127471217,"0"
33.9606742702653,36.8031773629536,39.1239587263043,36.5563357867477,"1"
30.8721575560228,43.2725314869551,33.4049252536415,42.7454985358713,"1"
19.9282008858118,38.648889112882,20.8249971770999,39.6060041697544,"1"
30.2753326513947,47.8921315064218,22.5159606779661,34.318093811054,"1"
27.340088079945,22.9107052398463,30.2376231214821,29.6448848574644,"0"
35.8562896741626,32.3165451967037,33.046096418692,34.3959660960582,"1"
44.2667901352887,28.5097130640027,38.1009018636421,26.4971814654775,"0"
35.0619108166017,36.4074909735021,44.8387487496006,28.5946846086839,"0"
28.2269418845871,47.0291353173504,28.1628224189796,45.8868423511582,"1"
33.2614938801076,37.2893953611432,22.1317846308392,43.4720852178386,"1"
49.3959703910132,42.2354956555883,44.6151609612519,43.8589379384505,"1"
42.1910478823862,31.5379301559055,51.467258406082,31.2699158592445,"0"
45.0961961704215,51.6461796388708,45.2475877267752,41.5738419984563,"1"
43.1939538079499,43.9616457704044,43.0814710875599,43.3947658168523,"1"
28.8334646861455,35.5062520072964,29.4617475695362,41.1917408588018,"1"
27.6398819090883,42.9861253776148,39.0145346703687,34.2089425781695,"0"
39.2393880439507,32.5050101328752,46.9369280563954,28.7843026524785,"0"
24.5332660779273,14.6907802706723,19.3993002219713,32.8805423635158,"0"
39.8705021624011,32.8183715624105,38.5317220588346,37.5597900394593,"1"
35.2793259557411,37.5484627972417,37.2160777710245,27.8334127358106,"0"
28.4656378924515,24.2443802019369,36.4857946806612,30.602134691945,"0"
33.7321037223622,47.0340077048422,17.091849952343,53.0194157869346,"1"
43.1283766122542,49.5427617658601,41.046415349401,42.6048875429596,"1"
39.0780989430707,49.0444764346815,40.0278002344987,47.3372903821729,"1"
38.7530860722766,42.8635806696788,30.2800055434471,39.6570038520029,"1"
40.7650392069961,38.745391489467,41.4502490383291,31.0830477401918,"0"
40.8369168389354,28.9779401632582,37.9025511514879,32.5290581009124,"1"
32.1390930189461,30.7387727912975,16.9464258726886,39.587395066842,"1"
37.4199536347924,39.4325351168724,45.2747589820698,38.6201661520356,"1"
35.4863922980953,33.4965775686028,38.9348883800642,44.7223457143181,"1"
44.6651007496175,40.6091040522815,35.5266691975915,44.016112394337,"1"
44.8560835476209,37.9513491975561,32.65952727693,36.5708987895486,"1"
31.0270709839884,35.4204978448465,24.3373115742891,28.599109822379,"0"
38.6471848523048,37.7581929167383,38.9081287925796,34.0851147669844,"1"
36.5350357740439,43.8884837663026,40.9824573703247,32.1758599143162,"1"
38.0112932288657,36.2421046419043,43.0351898417494,27.8512875887191,"0"
43.0694125580684,38.3697578437961,42.9725976991469,35.0963403405118,"0"
28.3270344750238,23.9373869051273,52.1615756171289,34.9550084339434,"0"
26.219765739155,39.0786682330946,35.2941306216508,38.6012047149881,"1"
42.8879605368793,37.7025719021659,48.7346170561149,40.4981167138219,"1"
44.9836004583237,19.6758328078079,41.3319223203343,21.6161411697539,"0"
30.7603243582925,27.9503384434606,52.6943292392492,19.9615610465744,"0"
49.0145284947209,38.3204141421973,36.8423830354775,53.37466895662,"1"
47.9188805825388,31.5903045677159,42.6407923708747,38.6338047459218,"1"
33.0003225642906,43.2471671308854,34.1886209049352,39.7520025703942,"1"
30.4635914622475,32.5316839324024,28.1615114895132,41.2818257484885,"1"
34.0581171031918,35.2965632712447,35.8055218865406,47.7575891325025,"1"
29.800670169877,42.9128821170775,36.2017679952845,42.9356267229029,"1"
24.6819583875334,29.7637592795284,33.8742315625263,29.0453912156707,"0"
32.6895487003005,30.4978989182823,30.0271838492205,27.0608692936324,"0"
25.1492857052416,39.9718614096016,21.5886881277047,37.0902777417486,"1"
35.7787748448787,27.4858715472618,38.974960183731,37.651856746974,"1"
37.9152930637345,14.9516751765372,37.8711038597444,24.1266323664069,"0"
46.2164053276125,20.9093138330341,26.4814992653275,27.3924093694063,"0"
25.7105163883908,32.049521294792,37.7206401782639,37.1604261633692,"0"
28.8727601002313,38.998467787883,36.203559710495,29.3546364338301,"0"
28.2342578154787,30.3675914450704,39.5694988604194,33.0808932892073,"1"
39.8639873335638,38.8917761913679,43.865157430198,43.1265477050687,"1"
42.1014843795109,27.4005798847918,32.6374937353181,32.1309442883608,"0"
46.5296648094708,9.76552690545938,43.5597150007869,29.9522106542404,"0"
27.4104868837435,24.8953128379037,30.5355367050578,42.7539328091915,"1"
27.410600821044,30.9211983450174,34.9728788680936,25.1722496126495,"0"
40.6715419867694,26.8174543372244,41.2961857415749,30.8611560745682,"0"
35.7082044209833,50.2922458600854,18.8524598054848,43.2714078506027,"1"
26.2870129022275,44.9866209491596,42.790371524773,49.8186558601961,"1"
42.0570781780398,40.3747558770937,44.8056427674392,29.7519440198719,"0"
37.727011401955,41.4453050748727,26.7272797593533,36.641474892815,"1"
39.5772727998165,29.5178967998703,42.3956109660122,28.2813906115122,"0"
25.0220020360004,39.7458729493537,22.1000740551046,28.2533556137918,"0"
44.580820153595,39.0174605458969,39.5975636766412,42.405666504703,"1"
35.0932887678566,48.3460510247897,33.3968100837253,45.4190424820945,"1"
48.8190884303073,38.928416219402,43.3461193742778,43.6578826107661,"1"
27.02747778018,16.8198265917777,37.4987304016382,31.1361878743433,"0"
36.8174086595103,39.232998763236,39.7011101333097,46.7655053390144,"1"
41.5414368803746,37.9980327733953,40.6946217556963,29.7024102913849,"0"
29.5450513604054,38.4205450630426,36.2813609347602,30.3537811076762,"0"
47.7256422553443,23.4329431846354,30.7741680848176,34.4151651926132,"0"
29.4006424810267,33.4848484818519,25.0654094931629,23.5793401615773,"0"
30.4109056245349,43.2936132441956,21.6519776546521,46.3929989711172,"1"
33.7574618464748,52.0762882795862,28.1001189222625,46.5468091922276,"1"
25.5681356887717,34.7940668436373,34.8342782098088,39.4398968330148,"1"
51.969997513422,31.6832544762703,56.3460066636842,39.2441631722235,"1"
26.9602462143286,40.3591603762465,33.2050427245803,36.5001124181083,"1"
31.762936755346,47.9702368198627,22.6914656545379,31.8741128492393,"1"
35.3770961154136,27.4140027200796,35.3370188892974,31.680341600286,"0"
27.8812969176643,42.2524931684188,28.3235775139475,42.5054245599024,"1"
27.8478076604851,36.136426325263,32.4693544522065,30.537520061828,"0"
50.9937798857443,38.9302200900784,44.1865236539816,37.6421434433681,"0"
33.8912990772815,38.0927572180467,19.4885342819474,24.5632874538764,"0"
33.0219897833492,37.1340424629152,35.5237546456621,38.3350012604303,"1"
33.4260023136796,25.9812049671107,33.1791579147969,24.6270201341692,"0"
43.5305479153867,41.9460502914179,40.2984284076404,34.5948873623066,"0"
47.5447529851964,38.395916845429,37.1246947667984,37.825285064349,"1"
30.1908694271641,21.0450635040574,20.5897904100549,26.4929393768462,"0"
32.8511835009584,50.3780229097342,30.0570645712829,37.3088895403831,"1"
34.0902973116545,26.8182057959356,32.4232954497965,32.8657663009436,"1"
30.2714167155809,23.1181216110424,24.1354072056341,31.416749162168,"0"
35.4866780262321,28.2901557246389,40.1244981715937,38.6225747841721,"1"
27.7877350868695,39.1942603078861,39.4097948615095,34.4570975368115,"1"
36.7201648630533,35.1292241127119,39.8835404454581,40.7363078569703,"1"
35.1875629950241,41.0894401540356,17.3132148810362,26.4514147485055,"0"
27.7354691579263,45.9552051628817,26.0459137548573,51.4930585290631,"1"
36.4632569788458,43.3913657884265,38.0205885488926,31.471573112918,"0"
40.8114146727001,37.021431324218,44.3186181247596,25.1812971138437,"0"
48.7226204450168,24.730677163006,43.2604835725201,28.6649532355814,"0"
29.6537090436366,20.824978834567,39.1683832152521,32.6895806877612,"0"
30.1211676542493,38.0761323003284,49.8169550957897,34.4310272138641,"1"
29.0414538858374,44.7552271809655,28.845158841113,36.1830518830754,"1"
28.990521028614,37.9852365745328,24.5948393040204,28.1896480152414,"1"
36.6077812911471,27.4613184400898,31.0965083118994,36.8442370678937,"0"
32.4315243468877,37.1870715447964,28.0870937973694,35.2966648946942,"0"
28.4060859523001,28.8393453552286,38.5132568190827,27.4367430437521,"0"
39.9067170776024,41.3240057402009,36.2660650736903,34.7781088019575,"1"
32.2662477345409,24.1366800284842,16.9055196422176,30.5439643443625,"0"
34.2297708310777,17.8598233433366,37.7587977305726,27.3302603562152,"0"
35.84227861517,27.7174857673776,39.3914749595705,28.8641800775588,"0"
38.0840180560758,38.7289525088002,28.0854226286264,42.5749058245715,"1"
41.7244061810987,34.1572684368759,52.44218229638,28.1384059781512,"0"
32.2184741864673,27.7004104804316,32.1776754953107,23.178217839692,"0"
30.9827981715697,24.2910979300337,24.6347085175101,33.889562195399,"0"
31.3601221343257,36.9781883440185,24.5069576036824,25.1832365535278,"1"
37.3088895403831,34.3951259230846,50.3780229097342,24.063673071608,"0"
42.0876303871181,20.6693046346613,41.0946368494863,25.0814520662936,"0"
37.6300869052924,25.0937895907773,35.1023767580097,33.8451808317303,"0"
32.5132138012137,30.869103335314,22.1196563551755,42.4113084264405,"1"
39.3544893500222,30.2203940873167,46.2610897070354,28.8525073863425,"0"
36.0279658182861,39.4300800707893,47.2586025992072,32.2615747138815,"1"
44.1458139926578,44.0652225028139,42.4430840164695,38.7395939703963,"1"
45.5648798350188,47.1170133983791,34.0023050352637,29.8822798866468,"0"
43.7148857564803,31.0192211481429,33.4764165189335,35.0052671386787,"1"
34.2442860020212,24.3550457335074,21.7028372322394,33.1849967925752,"0"
34.3670528115607,43.8950741578108,19.3453210529718,37.1977777647714,"1"
27.826339124192,38.5557879955988,38.0361755720033,29.5901502197599,"0"
44.3639399553028,44.4170237008621,55.1925560421298,42.5766597302915,"1"
40.224800961558,54.1160322180565,40.9396408048602,47.7283809249694,"1"
43.5629960944553,30.2669151792377,40.680210250543,35.3032571653432,"1"
30.8480770122176,35.1442792941158,34.2116870371821,38.0084436626789,"1"
31.686926856472,32.8896647910756,27.9294512059853,46.0219516132429,"1"
39.1848167965215,49.6685947254334,43.7687380093895,44.5510949483489,"1"
37.2149147010738,23.9244787568573,29.9628778516032,35.9846084028488,"0"
47.749229417314,15.7442067368228,46.0531582179385,27.1881693180121,"0"
50.9494355000823,27.6325057477278,47.973726807349,36.0617244524145,"0"
29.9352541501135,43.9910045961176,30.3442727148973,42.1992114948669,"1"
39.0382442942504,35.2532616238261,33.344726226643,33.4696730810715,"1"
32.5808945682384,39.030233431838,18.4828964288293,36.3433599111945,"0"
34.7385818372347,32.0345224576944,28.7886426712431,29.4998429403347,"0"
31.5788199212578,34.4462492999905,38.3941101867936,40.5913898591842,"1"
26.9331875983967,26.3355613228921,22.2244225580431,34.8718332599826,"1"
39.3333408505365,37.9252642695323,34.9906434002215,27.6569246149411,"1"
32.0003059203085,31.131283107395,24.958804472847,21.486149059697,"0"
41.5287524544524,14.3154702488909,40.4923514111115,31.0648883113817,"0"
36.155719820907,39.0644863549201,40.2703840560618,46.5701288653047,"1"
30.8405976582894,48.9230550640561,20.7308621500233,27.7872648678969,"1"
50.139693309638,51.7186961864425,42.6419059324472,45.8100622177914,"1"
34.9842700932328,41.6670498420896,45.9956434311605,39.7116610375264,"1"
33.8630216788012,37.6953070948705,25.8572934870229,38.9001564023267,"1"
31.8957205577861,38.2581548010024,32.328123482624,42.4462172407963,"1"
49.7328669219048,49.8156820160669,41.4085479219334,40.7345242972324,"1"
29.5171925439732,36.1067626114483,14.365256794055,36.8510163886062,"0"
35.4492130298133,38.9458660629813,32.595201967964,42.9701818969239,"1"
23.864127382165,36.1287719829761,38.0920566688276,34.9249752577286,"0"
30.4507530675059,36.0140232329825,37.5060172703694,32.3345750622849,"0"
40.1835506739105,39.9986901111406,32.3234586925357,37.0168967157474,"1"
27.2253835020061,27.5768985787052,25.6293117447826,26.1402802122619,"0"
44.7272895165426,37.4389865902739,42.7123340866185,38.3853817046512,"1"
36.9050571987018,51.1434363850953,52.7964653454026,39.0279858482397,"1"
49.3134376858802,41.9051767004382,38.2202241096463,46.2769452074345,"1"
21.0839016950122,14.4395588724497,31.4460148505063,26.6826860865456,"0"
28.0851107070551,31.7284845354554,28.041957166517,42.0575639256966,"1"
30.3858934200255,28.919038650231,28.1734911037321,29.1268764801165,"0"
32.6953413252779,37.8043279969432,37.4073131905723,33.3108534003131,"1"
41.8266678944912,33.6185841141605,39.8649069956482,36.2878601739995,"1"
21.4340000641816,15.0452009696586,42.2572731046836,36.6759323834768,"0"
25.5466554334794,45.0172365412052,28.8744197746244,39.1750844128888,"1"
34.8974692465054,33.4317601325895,28.6390203475745,23.4494257394902,"0"
34.0292608077418,16.4446412264923,36.7425313212916,35.6120697608154,"0"
41.2277376969662,37.0797028819869,34.8951179827366,35.6276286756635,"0"
38.2008434566905,30.5746665794234,48.5546513341492,25.8558624468373,"0"
30.7707916471595,33.2710304368891,20.2433261385181,35.1424114147762,"0"
33.1797497053013,31.6649689535505,31.0455496059237,30.9291170116245,"0"
38.6246824825234,39.6523165615827,27.6060734199663,40.5793666359027,"1"
37.3040119352121,24.3471373592772,19.8447188967685,32.8917125510362,"0"
30.718349518493,30.8624324194001,40.061436163882,31.2351115139901,"0"
25.4667556641936,30.4347801404441,25.214334598351,32.1954347016431,"0"
35.8699614858975,30.4829484990102,36.6321063295574,21.8208465803654,"0"
33.8373948445323,38.5462227740549,31.2646779985551,33.6949392959043,"0"
35.7776667597776,47.4603312832024,37.5868724985062,39.3939807320133,"1"
